variable_phv	tag_id	ncit	hpo	mondo	efo	oba	variable	data_set	study
277211	3	NCIT:C64812				OBA:VT0002644	phv00277211.v1.p10	pht006027.v1.p10	phs000007.v29.p10
100041	3	NCIT:C64812				OBA:VT0002644	phv00100041.v1.p1	pht001451.v1.p1	phs000287.v6.p1
105864	3	NCIT:C64812				OBA:VT0002644	phv00105864.v1.p1	pht001490.v1.p1	phs000287.v6.p1
106990	3	NCIT:C64812				OBA:VT0002644	phv00106990.v1.p1	pht001491.v2.p1	phs000287.v6.p1
77397	3	NCIT:C64812				OBA:VT0002644	phv00077397.v6.p3	pht000987.v6.p3	phs000200.v11.p3
307767	3	NCIT:C64812				OBA:VT0002644	phv00307767.v1.p1	pht006650.v1.p1	phs001238.v1.p1
277307	3	NCIT:C64812				OBA:VT0002644	phv00277307.v1.p1	pht006031.v1.p1	phs001238.v1.p1
123975	3	NCIT:C64812				OBA:VT0002644	phv00123975.v1.p1	pht001902.v1.p1	phs000284.v1.p1
277405	3	NCIT:C64812				OBA:VT0002644	phv00277405.v1.p1	pht006036.v1.p1	phs001238.v1.p1
277850	3	NCIT:C64812				OBA:VT0002644	phv00277850.v1.p1	pht006048.v1.p1	phs001238.v1.p1
308043	3	NCIT:C64812				OBA:VT0002644	phv00308043.v1.p1	pht006661.v1.p1	phs001238.v1.p1
282935	3	NCIT:C64812				OBA:VT0002644	phv00282935.v1.p3	pht003419.v3.p3	phs000200.v11.p3
282938	3	NCIT:C64812				OBA:VT0002644	phv00282938.v1.p3	pht003419.v3.p3	phs000200.v11.p3
259054	3	NCIT:C64812				OBA:VT0002644	phv00259054.v1.p1	pht003918.v2.p1	phs000741.v2.p1
258737	3	NCIT:C64812				OBA:VT0002644	phv00258737.v1.p1	pht005253.v1.p1	phs000914.v1.p1
84974	4	NCIT:C105586				OBA:VT0000180	phv00084974.v2.p3	pht001116.v10.p3	phs000209.v13.p3
82956	4	NCIT:C105586				OBA:VT0000180	phv00082956.v1.p3	pht001111.v4.p3	phs000209.v13.p3
87100	4	NCIT:C105586				OBA:VT0000180	phv00087100.v1.p3	pht001121.v3.p3	phs000209.v13.p3
126040	4	NCIT:C105586				OBA:VT0000180	phv00126040.v1.p1	pht001949.v1.p1	phs000286.v5.p1
126045	4	NCIT:C105586				OBA:VT0000180	phv00126045.v1.p1	pht001949.v1.p1	phs000286.v5.p1
125927	4	NCIT:C105586				OBA:VT0000180	phv00125927.v1.p1	pht001945.v1.p1	phs000286.v5.p1
253020	4	NCIT:C105586				OBA:VT0000180	phv00253020.v1.p1	pht005002.v1.p1	phs000956.v2.p1
277573	4	NCIT:C105586				OBA:VT0000180	phv00277573.v1.p1	pht006041.v1.p1	phs001238.v1.p1
307854	4	NCIT:C105586				OBA:VT0000180	phv00307854.v1.p1	pht006655.v1.p1	phs001238.v1.p1
204735	4	NCIT:C105586				OBA:VT0000180	phv00204735.v1.p1	pht004063.v1.p1	phs000280.v3.p1
100491	4	NCIT:C105586				OBA:VT0000180	phv00100491.v1.p1	pht001452.v1.p1	phs000287.v6.p1
123953	4	NCIT:C105586				OBA:VT0000180	phv00123953.v1.p1	pht001902.v1.p1	phs000284.v1.p1
258733	4	NCIT:C105586				OBA:VT0000180	phv00258733.v1.p1	pht005253.v1.p1	phs000914.v1.p1
193862	4	NCIT:C105586				OBA:VT0000180	phv00193862.v3.p3	pht003419.v3.p3	phs000200.v11.p3
282937	4	NCIT:C105586				OBA:VT0000180	phv00282937.v1.p3	pht003419.v3.p3	phs000200.v11.p3
253238	4	NCIT:C105586				OBA:VT0000180	phv00253238.v1.p1	pht004715.v1.p1	phs000810.v1.p1
207635	4	NCIT:C105586				OBA:VT0000180	phv00207635.v1.p1	pht004121.v1.p1	phs000280.v3.p1
204644	4	NCIT:C105586				OBA:VT0000180	phv00204644.v1.p1	pht004062.v1.p1	phs000280.v3.p1
204875	4	NCIT:C105586				OBA:VT0000180	phv00204875.v1.p1	pht004064.v1.p1	phs000280.v3.p1
204965	4	NCIT:C105586				OBA:VT0000180	phv00204965.v1.p1	pht004065.v1.p1	phs000280.v3.p1
214064	4	NCIT:C105586				OBA:VT0000180	phv00214064.v1.p1	pht004228.v1.p1	phs000280.v3.p1
207660	4	NCIT:C105586				OBA:VT0000180	phv00207660.v1.p1	pht004123.v1.p1	phs000280.v3.p1
207675	4	NCIT:C105586				OBA:VT0000180	phv00207675.v1.p1	pht004124.v1.p1	phs000280.v3.p1
207647	4	NCIT:C105586				OBA:VT0000180	phv00207647.v1.p1	pht004122.v1.p1	phs000280.v3.p1
113700	4	NCIT:C105586				OBA:VT0000180	phv00113700.v2.p2	pht001588.v2.p2	phs000285.v3.p2
115098	4	NCIT:C105586				OBA:VT0000180	phv00115098.v2.p2	pht001644.v2.p2	phs000285.v3.p2
116369	4	NCIT:C105586				OBA:VT0000180	phv00116369.v2.p2	pht001695.v2.p2	phs000285.v3.p2
117570	4	NCIT:C105586				OBA:VT0000180	phv00117570.v2.p2	pht001742.v2.p2	phs000285.v3.p2
119612	4	NCIT:C105586				OBA:VT0000180	phv00119612.v2.p2	pht001802.v2.p2	phs000285.v3.p2
120669	4	NCIT:C105586				OBA:VT0000180	phv00120669.v2.p2	pht001848.v2.p2	phs000285.v3.p2
85921	4	NCIT:C105586				OBA:VT0000180	phv00085921.v2.p3	pht001118.v8.p3	phs000209.v13.p3
86404	4	NCIT:C105586				OBA:VT0000180	phv00086404.v2.p3	pht001119.v8.p3	phs000209.v13.p3
86836	4	NCIT:C105586				OBA:VT0000180	phv00086836.v2.p3	pht001120.v10.p3	phs000209.v13.p3
175242	4	NCIT:C105586				OBA:VT0000180	phv00175242.v1.p3	pht003086.v3.p3	phs000209.v13.p3
175867	4	NCIT:C105586				OBA:VT0000180	phv00175867.v1.p3	pht003087.v1.p3	phs000209.v13.p3
175951	4	NCIT:C105586				OBA:VT0000180	phv00175951.v1.p3	pht003087.v1.p3	phs000209.v13.p3
176665	4	NCIT:C105586				OBA:VT0000180	phv00176665.v1.p3	pht003091.v3.p3	phs000209.v13.p3
100040	4	NCIT:C105586				OBA:VT0000180	phv00100040.v1.p1	pht001451.v1.p1	phs000287.v6.p1
100083	4	NCIT:C105586				OBA:VT0000180	phv00100083.v1.p1	pht001451.v1.p1	phs000287.v6.p1
101790	4	NCIT:C105586				OBA:VT0000180	phv00101790.v1.p1	pht001474.v1.p1	phs000287.v6.p1
102573	4	NCIT:C105586				OBA:VT0000180	phv00102573.v1.p1	pht001475.v1.p1	phs000287.v6.p1
106389	4	NCIT:C105586				OBA:VT0000180	phv00106389.v1.p1	pht001490.v1.p1	phs000287.v6.p1
106414	4	NCIT:C105586				OBA:VT0000180	phv00106414.v1.p1	pht001490.v1.p1	phs000287.v6.p1
106989	4	NCIT:C105586				OBA:VT0000180	phv00106989.v1.p1	pht001491.v2.p1	phs000287.v6.p1
107325	4	NCIT:C105586				OBA:VT0000180	phv00107325.v1.p1	pht001491.v2.p1	phs000287.v6.p1
108160	4	NCIT:C105586				OBA:VT0000180	phv00108160.v1.p1	pht001492.v1.p1	phs000287.v6.p1
108574	4	NCIT:C105586				OBA:VT0000180	phv00108574.v1.p1	pht001493.v1.p1	phs000287.v6.p1
109342	4	NCIT:C105586				OBA:VT0000180	phv00109342.v1.p1	pht001494.v1.p1	phs000287.v6.p1
110484	4	NCIT:C105586				OBA:VT0000180	phv00110484.v1.p1	pht001495.v1.p1	phs000287.v6.p1
110489	4	NCIT:C105586				OBA:VT0000180	phv00110489.v1.p1	pht001495.v1.p1	phs000287.v6.p1
7536	4	NCIT:C105586				OBA:VT0000180	phv00007536.v5.p10	pht000030.v7.p10	phs000007.v29.p10
7970	4	NCIT:C105586				OBA:VT0000180	phv00007970.v5.p10	pht000031.v7.p10	phs000007.v29.p10
8087	4	NCIT:C105586				OBA:VT0000180	phv00008087.v5.p10	pht000031.v7.p10	phs000007.v29.p10
8726	4	NCIT:C105586				OBA:VT0000180	phv00008726.v5.p10	pht000032.v6.p10	phs000007.v29.p10
55262	4	NCIT:C105586				OBA:VT0000180	phv00055262.v5.p10	pht000395.v8.p10	phs000007.v29.p10
172171	4	NCIT:C105586				OBA:VT0000180	phv00172171.v2.p10	pht002889.v2.p10	phs000007.v29.p10
227014	4	NCIT:C105586				OBA:VT0000180	phv00227014.v1.p10	pht004801.v1.p10	phs000007.v29.p10
227055	4	NCIT:C105586				OBA:VT0000180	phv00227055.v1.p10	pht004802.v1.p10	phs000007.v29.p10
255341	4	NCIT:C105586				OBA:VT0000180	phv00255341.v1.p10	pht005143.v1.p10	phs000007.v29.p10
275402	4	NCIT:C105586				OBA:VT0000180	phv00275402.v1.p10	pht006010.v1.p10	phs000007.v29.p10
9121	4	NCIT:C105586				OBA:VT0000180	phv00009121.v5.p10	pht000033.v8.p10	phs000007.v29.p10
9573	4	NCIT:C105586				OBA:VT0000180	phv00009573.v5.p10	pht000034.v7.p10	phs000007.v29.p10
10135	4	NCIT:C105586				OBA:VT0000180	phv00010135.v5.p10	pht000035.v8.p10	phs000007.v29.p10
1050	4	NCIT:C105586				OBA:VT0000180	phv00001050.v1.p10	pht000010.v3.p10	phs000007.v29.p10
1205	4	NCIT:C105586				OBA:VT0000180	phv00001205.v1.p10	pht000011.v3.p10	phs000007.v29.p10
1377	4	NCIT:C105586				OBA:VT0000180	phv00001377.v1.p10	pht000012.v3.p10	phs000007.v29.p10
1380	4	NCIT:C105586				OBA:VT0000180	phv00001380.v1.p10	pht000012.v3.p10	phs000007.v29.p10
1398	4	NCIT:C105586				OBA:VT0000180	phv00001398.v1.p10	pht000012.v3.p10	phs000007.v29.p10
1581	4	NCIT:C105586				OBA:VT0000180	phv00001581.v1.p10	pht000013.v3.p10	phs000007.v29.p10
1586	4	NCIT:C105586				OBA:VT0000180	phv00001586.v1.p10	pht000013.v3.p10	phs000007.v29.p10
2033	4	NCIT:C105586				OBA:VT0000180	phv00002033.v1.p10	pht000015.v3.p10	phs000007.v29.p10
2417	4	NCIT:C105586				OBA:VT0000180	phv00002417.v1.p10	pht000016.v3.p10	phs000007.v29.p10
2655	4	NCIT:C105586				OBA:VT0000180	phv00002655.v1.p10	pht000017.v3.p10	phs000007.v29.p10
4518	4	NCIT:C105586				OBA:VT0000180	phv00004518.v1.p10	pht000022.v4.p10	phs000007.v29.p10
5551	4	NCIT:C105586				OBA:VT0000180	phv00005551.v1.p10	pht000024.v4.p10	phs000007.v29.p10
6027	4	NCIT:C105586				OBA:VT0000180	phv00006027.v1.p10	pht000025.v4.p10	phs000007.v29.p10
6319	4	NCIT:C105586				OBA:VT0000180	phv00006319.v1.p10	pht000026.v3.p10	phs000007.v29.p10
6659	4	NCIT:C105586				OBA:VT0000180	phv00006659.v1.p10	pht000027.v3.p10	phs000007.v29.p10
6668	4	NCIT:C105586				OBA:VT0000180	phv00006668.v1.p10	pht000028.v3.p10	phs000007.v29.p10
7529	4	NCIT:C105586				OBA:VT0000180	phv00007529.v1.p10	pht000029.v3.p10	phs000007.v29.p10
70731	4	NCIT:C105586				OBA:VT0000180	phv00070731.v1.p10	pht000692.v2.p10	phs000007.v29.p10
21391	4	NCIT:C105586				OBA:VT0000180	phv00021391.v4.p10	pht000074.v10.p10	phs000007.v29.p10
10142	4	NCIT:C105586				OBA:VT0000180	phv00010142.v5.p10	pht000036.v8.p10	phs000007.v29.p10
626	4	NCIT:C105586				OBA:VT0000180	phv00000626.v1.p10	pht000009.v2.p10	phs000007.v29.p10
647	4	NCIT:C105586				OBA:VT0000180	phv00000647.v1.p10	pht000009.v2.p10	phs000007.v29.p10
672	4	NCIT:C105586				OBA:VT0000180	phv00000672.v1.p10	pht000009.v2.p10	phs000007.v29.p10
763	4	NCIT:C105586				OBA:VT0000180	phv00000763.v1.p10	pht000009.v2.p10	phs000007.v29.p10
846	4	NCIT:C105586				OBA:VT0000180	phv00000846.v1.p10	pht000009.v2.p10	phs000007.v29.p10
927	4	NCIT:C105586				OBA:VT0000180	phv00000927.v1.p10	pht000009.v2.p10	phs000007.v29.p10
1018	4	NCIT:C105586				OBA:VT0000180	phv00001018.v1.p10	pht000009.v2.p10	phs000007.v29.p10
534	4	NCIT:C105586				OBA:VT0000180	phv00000534.v1.p10	pht000009.v2.p10	phs000007.v29.p10
277047	4	NCIT:C105586				OBA:VT0000180	phv00277047.v1.p10	pht006026.v1.p10	phs000007.v29.p10
277194	4	NCIT:C105586				OBA:VT0000180	phv00277194.v1.p10	pht006027.v1.p10	phs000007.v29.p10
277048	4	NCIT:C105586				OBA:VT0000180	phv00277048.v1.p10	pht006026.v1.p10	phs000007.v29.p10
277195	4	NCIT:C105586				OBA:VT0000180	phv00277195.v1.p10	pht006027.v1.p10	phs000007.v29.p10
277196	4	NCIT:C105586				OBA:VT0000180	phv00277196.v1.p10	pht006027.v1.p10	phs000007.v29.p10
277197	4	NCIT:C105586				OBA:VT0000180	phv00277197.v1.p10	pht006027.v1.p10	phs000007.v29.p10
277198	4	NCIT:C105586				OBA:VT0000180	phv00277198.v1.p10	pht006027.v1.p10	phs000007.v29.p10
277199	4	NCIT:C105586				OBA:VT0000180	phv00277199.v1.p10	pht006027.v1.p10	phs000007.v29.p10
277200	4	NCIT:C105586				OBA:VT0000180	phv00277200.v1.p10	pht006027.v1.p10	phs000007.v29.p10
277201	4	NCIT:C105586				OBA:VT0000180	phv00277201.v1.p10	pht006027.v1.p10	phs000007.v29.p10
277202	4	NCIT:C105586				OBA:VT0000180	phv00277202.v1.p10	pht006027.v1.p10	phs000007.v29.p10
71890	4	NCIT:C105586				OBA:VT0000180	phv00071890.v4.p10	pht000742.v5.p10	phs000007.v29.p10
275413	4	NCIT:C105586				OBA:VT0000180	phv00275413.v1.p10	pht006011.v1.p10	phs000007.v29.p10
77396	4	NCIT:C105586				OBA:VT0000180	phv00077396.v6.p3	pht000987.v6.p3	phs000200.v11.p3
307765	4	NCIT:C105586				OBA:VT0000180	phv00307765.v1.p1	pht006650.v1.p1	phs001238.v1.p1
277305	4	NCIT:C105586				OBA:VT0000180	phv00277305.v1.p1	pht006031.v1.p1	phs001238.v1.p1
123954	4	NCIT:C105586				OBA:VT0000180	phv00123954.v1.p1	pht001902.v1.p1	phs000284.v1.p1
277402	4	NCIT:C105586				OBA:VT0000180	phv00277402.v1.p1	pht006036.v1.p1	phs001238.v1.p1
277847	4	NCIT:C105586				OBA:VT0000180	phv00277847.v1.p1	pht006048.v1.p1	phs001238.v1.p1
308040	4	NCIT:C105586				OBA:VT0000180	phv00308040.v1.p1	pht006661.v1.p1	phs001238.v1.p1
282935	4	NCIT:C105586				OBA:VT0000180	phv00282935.v1.p3	pht003419.v3.p3	phs000200.v11.p3
282938	4	NCIT:C105586				OBA:VT0000180	phv00282938.v1.p3	pht003419.v3.p3	phs000200.v11.p3
258734	4	NCIT:C105586				OBA:VT0000180	phv00258734.v1.p1	pht005253.v1.p1	phs000914.v1.p1
226390	7	NCIT:C25298					phv00226390.v1.p1	pht004715.v1.p1	phs000810.v1.p1
259052	7	NCIT:C25298					phv00259052.v1.p1	pht003918.v2.p1	phs000741.v2.p1
258702	7	NCIT:C25298					phv00258702.v1.p1	pht005253.v1.p1	phs000914.v1.p1
258701	7	NCIT:C25298					phv00258701.v1.p1	pht005253.v1.p1	phs000914.v1.p1
252995	7	NCIT:C25298					phv00252995.v1.p1	pht005002.v1.p1	phs000956.v2.p1
122561	7	NCIT:C25298					phv00122561.v1.p1	pht001902.v1.p1	phs000284.v1.p1
122563	7	NCIT:C25298					phv00122563.v1.p1	pht001902.v1.p1	phs000284.v1.p1
122647	7	NCIT:C25298					phv00122647.v1.p1	pht001902.v1.p1	phs000284.v1.p1
100435	7	NCIT:C25298					phv00100435.v1.p1	pht001452.v1.p1	phs000287.v6.p1
112494	7	NCIT:C25298					phv00112494.v2.p2	pht001560.v2.p2	phs000285.v3.p2
128370	7	NCIT:C25298					phv00128370.v1.p1	pht001974.v1.p1	phs000286.v5.p1
128372	7	NCIT:C25298					phv00128372.v1.p1	pht001974.v1.p1	phs000286.v5.p1
128373	7	NCIT:C25298					phv00128373.v1.p1	pht001974.v1.p1	phs000286.v5.p1
128375	7	NCIT:C25298					phv00128375.v1.p1	pht001974.v1.p1	phs000286.v5.p1
128376	7	NCIT:C25298					phv00128376.v1.p1	pht001974.v1.p1	phs000286.v5.p1
125871	7	NCIT:C25298					phv00125871.v1.p1	pht001941.v1.p1	phs000286.v5.p1
125876	7	NCIT:C25298					phv00125876.v1.p1	pht001941.v1.p1	phs000286.v5.p1
125881	7	NCIT:C25298					phv00125881.v1.p1	pht001941.v1.p1	phs000286.v5.p1
125886	7	NCIT:C25298					phv00125886.v1.p1	pht001941.v1.p1	phs000286.v5.p1
125891	7	NCIT:C25298					phv00125891.v1.p1	pht001941.v1.p1	phs000286.v5.p1
125896	7	NCIT:C25298					phv00125896.v1.p1	pht001941.v1.p1	phs000286.v5.p1
210281	7	NCIT:C25298					phv00210281.v1.p1	pht004192.v1.p1	phs000280.v3.p1
210284	7	NCIT:C25298					phv00210284.v1.p1	pht004192.v1.p1	phs000280.v3.p1
210287	7	NCIT:C25298					phv00210287.v1.p1	pht004192.v1.p1	phs000280.v3.p1
210290	7	NCIT:C25298					phv00210290.v1.p1	pht004192.v1.p1	phs000280.v3.p1
210307	7	NCIT:C25298					phv00210307.v1.p1	pht004193.v1.p1	phs000280.v3.p1
210310	7	NCIT:C25298					phv00210310.v1.p1	pht004193.v1.p1	phs000280.v3.p1
210313	7	NCIT:C25298					phv00210313.v1.p1	pht004193.v1.p1	phs000280.v3.p1
210316	7	NCIT:C25298					phv00210316.v1.p1	pht004193.v1.p1	phs000280.v3.p1
210331	7	NCIT:C25298					phv00210331.v1.p1	pht004194.v1.p1	phs000280.v3.p1
210334	7	NCIT:C25298					phv00210334.v1.p1	pht004194.v1.p1	phs000280.v3.p1
210337	7	NCIT:C25298					phv00210337.v1.p1	pht004194.v1.p1	phs000280.v3.p1
210340	7	NCIT:C25298					phv00210340.v1.p1	pht004194.v1.p1	phs000280.v3.p1
210357	7	NCIT:C25298					phv00210357.v1.p1	pht004195.v1.p1	phs000280.v3.p1
210360	7	NCIT:C25298					phv00210360.v1.p1	pht004195.v1.p1	phs000280.v3.p1
210363	7	NCIT:C25298					phv00210363.v1.p1	pht004195.v1.p1	phs000280.v3.p1
214058	7	NCIT:C25298					phv00214058.v1.p1	pht004228.v1.p1	phs000280.v3.p1
214088	7	NCIT:C25298					phv00214088.v1.p1	pht004228.v1.p1	phs000280.v3.p1
214090	7	NCIT:C25298					phv00214090.v1.p1	pht004228.v1.p1	phs000280.v3.p1
214092	7	NCIT:C25298					phv00214092.v1.p1	pht004228.v1.p1	phs000280.v3.p1
210283	7	NCIT:C25298					phv00210283.v1.p1	pht004192.v1.p1	phs000280.v3.p1
210286	7	NCIT:C25298					phv00210286.v1.p1	pht004192.v1.p1	phs000280.v3.p1
210289	7	NCIT:C25298					phv00210289.v1.p1	pht004192.v1.p1	phs000280.v3.p1
210309	7	NCIT:C25298					phv00210309.v1.p1	pht004193.v1.p1	phs000280.v3.p1
210312	7	NCIT:C25298					phv00210312.v1.p1	pht004193.v1.p1	phs000280.v3.p1
210315	7	NCIT:C25298					phv00210315.v1.p1	pht004193.v1.p1	phs000280.v3.p1
210333	7	NCIT:C25298					phv00210333.v1.p1	pht004194.v1.p1	phs000280.v3.p1
210336	7	NCIT:C25298					phv00210336.v1.p1	pht004194.v1.p1	phs000280.v3.p1
210339	7	NCIT:C25298					phv00210339.v1.p1	pht004194.v1.p1	phs000280.v3.p1
210359	7	NCIT:C25298					phv00210359.v1.p1	pht004195.v1.p1	phs000280.v3.p1
210362	7	NCIT:C25298					phv00210362.v1.p1	pht004195.v1.p1	phs000280.v3.p1
202844	7	NCIT:C25298					phv00202844.v1.p1	pht004027.v1.p1	phs000280.v3.p1
202853	7	NCIT:C25298					phv00202853.v1.p1	pht004028.v1.p1	phs000280.v3.p1
202863	7	NCIT:C25298					phv00202863.v1.p1	pht004029.v1.p1	phs000280.v3.p1
112475	7	NCIT:C25298					phv00112475.v2.p2	pht001560.v2.p2	phs000285.v3.p2
112477	7	NCIT:C25298					phv00112477.v2.p2	pht001560.v2.p2	phs000285.v3.p2
112479	7	NCIT:C25298					phv00112479.v2.p2	pht001560.v2.p2	phs000285.v3.p2
112481	7	NCIT:C25298					phv00112481.v2.p2	pht001560.v2.p2	phs000285.v3.p2
112483	7	NCIT:C25298					phv00112483.v2.p2	pht001560.v2.p2	phs000285.v3.p2
112485	7	NCIT:C25298					phv00112485.v2.p2	pht001560.v2.p2	phs000285.v3.p2
112487	7	NCIT:C25298					phv00112487.v2.p2	pht001560.v2.p2	phs000285.v3.p2
112489	7	NCIT:C25298					phv00112489.v2.p2	pht001560.v2.p2	phs000285.v3.p2
112491	7	NCIT:C25298					phv00112491.v2.p2	pht001560.v2.p2	phs000285.v3.p2
112494	7	NCIT:C25298					phv00112494.v2.p2	pht001560.v2.p2	phs000285.v3.p2
114113	7	NCIT:C25298					phv00114113.v2.p2	pht001596.v2.p2	phs000285.v3.p2
114115	7	NCIT:C25298					phv00114115.v2.p2	pht001596.v2.p2	phs000285.v3.p2
114117	7	NCIT:C25298					phv00114117.v2.p2	pht001596.v2.p2	phs000285.v3.p2
114119	7	NCIT:C25298					phv00114119.v2.p2	pht001596.v2.p2	phs000285.v3.p2
114121	7	NCIT:C25298					phv00114121.v2.p2	pht001596.v2.p2	phs000285.v3.p2
114123	7	NCIT:C25298					phv00114123.v2.p2	pht001596.v2.p2	phs000285.v3.p2
114125	7	NCIT:C25298					phv00114125.v2.p2	pht001596.v2.p2	phs000285.v3.p2
114127	7	NCIT:C25298					phv00114127.v2.p2	pht001596.v2.p2	phs000285.v3.p2
114129	7	NCIT:C25298					phv00114129.v2.p2	pht001596.v2.p2	phs000285.v3.p2
114131	7	NCIT:C25298					phv00114131.v2.p2	pht001596.v2.p2	phs000285.v3.p2
114133	7	NCIT:C25298					phv00114133.v2.p2	pht001596.v2.p2	phs000285.v3.p2
115330	7	NCIT:C25298					phv00115330.v2.p2	pht001652.v2.p2	phs000285.v3.p2
115332	7	NCIT:C25298					phv00115332.v2.p2	pht001652.v2.p2	phs000285.v3.p2
115334	7	NCIT:C25298					phv00115334.v2.p2	pht001652.v2.p2	phs000285.v3.p2
115336	7	NCIT:C25298					phv00115336.v2.p2	pht001652.v2.p2	phs000285.v3.p2
115338	7	NCIT:C25298					phv00115338.v2.p2	pht001652.v2.p2	phs000285.v3.p2
115340	7	NCIT:C25298					phv00115340.v2.p2	pht001652.v2.p2	phs000285.v3.p2
115342	7	NCIT:C25298					phv00115342.v2.p2	pht001652.v2.p2	phs000285.v3.p2
115344	7	NCIT:C25298					phv00115344.v2.p2	pht001652.v2.p2	phs000285.v3.p2
115346	7	NCIT:C25298					phv00115346.v2.p2	pht001652.v2.p2	phs000285.v3.p2
115348	7	NCIT:C25298					phv00115348.v2.p2	pht001652.v2.p2	phs000285.v3.p2
115350	7	NCIT:C25298					phv00115350.v2.p2	pht001652.v2.p2	phs000285.v3.p2
116553	7	NCIT:C25298					phv00116553.v2.p2	pht001707.v2.p2	phs000285.v3.p2
116555	7	NCIT:C25298					phv00116555.v2.p2	pht001707.v2.p2	phs000285.v3.p2
116557	7	NCIT:C25298					phv00116557.v2.p2	pht001707.v2.p2	phs000285.v3.p2
116559	7	NCIT:C25298					phv00116559.v2.p2	pht001707.v2.p2	phs000285.v3.p2
116561	7	NCIT:C25298					phv00116561.v2.p2	pht001707.v2.p2	phs000285.v3.p2
116563	7	NCIT:C25298					phv00116563.v2.p2	pht001707.v2.p2	phs000285.v3.p2
116565	7	NCIT:C25298					phv00116565.v2.p2	pht001707.v2.p2	phs000285.v3.p2
116567	7	NCIT:C25298					phv00116567.v2.p2	pht001707.v2.p2	phs000285.v3.p2
116569	7	NCIT:C25298					phv00116569.v2.p2	pht001707.v2.p2	phs000285.v3.p2
116571	7	NCIT:C25298					phv00116571.v2.p2	pht001707.v2.p2	phs000285.v3.p2
116573	7	NCIT:C25298					phv00116573.v2.p2	pht001707.v2.p2	phs000285.v3.p2
118276	7	NCIT:C25298					phv00118276.v2.p2	pht001757.v2.p2	phs000285.v3.p2
118278	7	NCIT:C25298					phv00118278.v2.p2	pht001757.v2.p2	phs000285.v3.p2
118280	7	NCIT:C25298					phv00118280.v2.p2	pht001757.v2.p2	phs000285.v3.p2
118282	7	NCIT:C25298					phv00118282.v2.p2	pht001757.v2.p2	phs000285.v3.p2
118284	7	NCIT:C25298					phv00118284.v2.p2	pht001757.v2.p2	phs000285.v3.p2
118286	7	NCIT:C25298					phv00118286.v2.p2	pht001757.v2.p2	phs000285.v3.p2
118288	7	NCIT:C25298					phv00118288.v2.p2	pht001757.v2.p2	phs000285.v3.p2
118290	7	NCIT:C25298					phv00118290.v2.p2	pht001757.v2.p2	phs000285.v3.p2
118292	7	NCIT:C25298					phv00118292.v2.p2	pht001757.v2.p2	phs000285.v3.p2
118294	7	NCIT:C25298					phv00118294.v2.p2	pht001757.v2.p2	phs000285.v3.p2
118296	7	NCIT:C25298					phv00118296.v2.p2	pht001757.v2.p2	phs000285.v3.p2
119703	7	NCIT:C25298					phv00119703.v2.p2	pht001808.v2.p2	phs000285.v3.p2
119705	7	NCIT:C25298					phv00119705.v2.p2	pht001808.v2.p2	phs000285.v3.p2
119707	7	NCIT:C25298					phv00119707.v2.p2	pht001808.v2.p2	phs000285.v3.p2
119709	7	NCIT:C25298					phv00119709.v2.p2	pht001808.v2.p2	phs000285.v3.p2
119711	7	NCIT:C25298					phv00119711.v2.p2	pht001808.v2.p2	phs000285.v3.p2
119713	7	NCIT:C25298					phv00119713.v2.p2	pht001808.v2.p2	phs000285.v3.p2
119715	7	NCIT:C25298					phv00119715.v2.p2	pht001808.v2.p2	phs000285.v3.p2
119717	7	NCIT:C25298					phv00119717.v2.p2	pht001808.v2.p2	phs000285.v3.p2
119719	7	NCIT:C25298					phv00119719.v2.p2	pht001808.v2.p2	phs000285.v3.p2
119721	7	NCIT:C25298					phv00119721.v2.p2	pht001808.v2.p2	phs000285.v3.p2
119723	7	NCIT:C25298					phv00119723.v2.p2	pht001808.v2.p2	phs000285.v3.p2
115205	7	NCIT:C25298					phv00115205.v2.p2	pht001650.v2.p2	phs000285.v3.p2
116135	7	NCIT:C25298					phv00116135.v2.p2	pht001680.v2.p2	phs000285.v3.p2
116228	7	NCIT:C25298					phv00116228.v2.p2	pht001685.v2.p2	phs000285.v3.p2
116236	7	NCIT:C25298					phv00116236.v2.p2	pht001685.v2.p2	phs000285.v3.p2
116240	7	NCIT:C25298					phv00116240.v2.p2	pht001685.v2.p2	phs000285.v3.p2
116244	7	NCIT:C25298					phv00116244.v2.p2	pht001685.v2.p2	phs000285.v3.p2
116252	7	NCIT:C25298					phv00116252.v2.p2	pht001685.v2.p2	phs000285.v3.p2
116256	7	NCIT:C25298					phv00116256.v2.p2	pht001685.v2.p2	phs000285.v3.p2
116260	7	NCIT:C25298					phv00116260.v2.p2	pht001685.v2.p2	phs000285.v3.p2
116264	7	NCIT:C25298					phv00116264.v2.p2	pht001685.v2.p2	phs000285.v3.p2
116272	7	NCIT:C25298					phv00116272.v2.p2	pht001685.v2.p2	phs000285.v3.p2
116276	7	NCIT:C25298					phv00116276.v2.p2	pht001685.v2.p2	phs000285.v3.p2
119238	7	NCIT:C25298					phv00119238.v2.p2	pht001789.v2.p2	phs000285.v3.p2
83399	7	NCIT:C25298					phv00083399.v1.p3	pht001111.v4.p3	phs000209.v13.p3
83403	7	NCIT:C25298					phv00083403.v1.p3	pht001111.v4.p3	phs000209.v13.p3
83406	7	NCIT:C25298					phv00083406.v1.p3	pht001111.v4.p3	phs000209.v13.p3
